PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
14527		0.924689	-7.420395	7.328370	2.192933	-1.020075	-0.231939	-0.351807	0.636475	-0.388184
14528		0.623757	-6.407145	6.998371	2.166227	-0.993752	-0.110057	-0.358643	0.632080	-0.408447
14529		0.797683	-6.629073	7.246744	1.998371	-0.990316	-0.154880	-0.362793	0.614014	-0.406738
14530		0.724024	-6.508804	7.180700	1.918829	-0.939196	-0.187114	-0.372070	0.611816	-0.424561
14531		0.624758	-6.055591	7.327602	1.796753	-0.864234	-0.239567	-0.381592	0.593994	-0.413574
14532		0.517295	-5.508764	6.937626	1.764707	-0.742924	-0.365072	-0.383301	0.587158	-0.434082
14533		0.231910	-4.653679	6.826346	1.700044	-0.615701	-0.407415	-0.387451	0.571289	-0.441406
14534		0.067477	-3.594628	6.839568	1.457420	-0.417142	-0.480275	-0.397217	0.569092	-0.447021
14535		0.085043	-3.509992	6.973199	1.208696	-0.240328	-0.539402	-0.401611	0.553223	-0.445557
14536		-0.119299	-3.563752	7.010655	1.138505	-0.111008	-0.634007	-0.406250	0.555664	-0.454834
14537		-0.292258	-3.482875	7.136383	1.121720	-0.003052	-0.730139	-0.403076	0.539551	-0.462402
14538		-0.367466	-3.282017	7.409853	1.063355	0.073433	-0.809294	-0.412598	0.528564	-0.464111
14539		-0.424686	-3.419668	7.810083	0.942427	0.153352	-0.850683	-0.411865	0.519287	-0.475342
14540		-0.401405	-3.602620	8.025287	0.806051	0.229074	-0.890928	-0.416504	0.519287	-0.487305
14541		-0.256845	-3.531209	8.080961	0.701336	0.255586	-0.897222	-0.421143	0.503662	-0.476807
14542		-0.353213	-3.227455	7.825979	0.634579	0.297739	-0.937276	-0.420898	0.501221	-0.485596
14543		-0.457598	-2.868357	7.435202	0.564579	0.396922	-1.035316	-0.425293	0.492188	-0.490723
14544		-0.352951	-2.558564	7.075093	0.553136	0.534253	-1.173220	-0.427490	0.485352	-0.495850
14545		-0.112022	-2.329692	6.976864	0.598151	0.673110	-1.297774	-0.429688	0.471924	-0.491699
14546		0.223991	-2.504582	7.155084	0.662431	0.817310	-1.422519	-0.429199	0.469482	-0.503418
14547		0.472779	-3.265792	7.405342	0.717365	0.917830	-1.493858	-0.431152	0.453613	-0.508057
14548		0.540064	-4.506740	7.956852	0.815214	0.982110	-1.506830	-0.428223	0.446777	-0.516357
14549		0.490868	-5.131984	8.309942	0.968187	1.008051	-1.483180	-0.427734	0.435303	-0.524414
14550		0.405686	-5.138576	8.661413	1.125165	0.992793	-1.414706	-0.427246	0.426025	-0.535645
14551		0.451872	-4.310685	8.612277	1.310755	0.966853	-1.358058	-0.426270	0.403320	-0.539551
14552		0.473001	-3.357708	8.225154	1.438550	0.894373	-1.338985	-0.430664	0.394287	-0.553711
14553		0.516485	-2.590116	8.030093	1.529915	0.811784	-1.367978	-0.425293	0.380371	-0.555420
14554		0.275877	-2.160558	7.917341	1.581417	0.776498	-1.433403	-0.429443	0.366943	-0.572021
14555		-0.151701	-1.962836	8.078231	1.600683	0.801295	-1.486240	-0.431152	0.348633	-0.573486
14556		-0.266455	-1.981496	8.554862	1.552236	0.873013	-1.508747	-0.423096	0.332520	-0.584229
14557		0.004300	-1.805622	8.692464	1.425392	0.925466	-1.512179	-0.422607	0.316406	-0.588623
14558		0.296207	-1.702761	8.830917	1.274134	0.939579	-1.506454	-0.421875	0.300537	-0.596191
14559		0.358886	-2.085951	8.864708	1.210236	0.936144	-1.489286	-0.418945	0.286865	-0.595215
14560		0.337387	-2.523135	8.995223	1.291300	0.879114	-1.456861	-0.413330	0.270752	-0.611816
14561		0.424648	-3.004437	9.198131	1.495582	0.792710	-1.414518	-0.412598	0.254639	-0.619385
14562		0.709317	-3.110274	9.204152	1.794666	0.676934	-1.394495	-0.412109	0.243164	-0.624268
14563		1.110764	-2.848517	8.956566	2.056177	0.584618	-1.367987	-0.411377	0.215820	-0.624756
14564		1.583871	-2.376904	8.766826	2.214879	0.522057	-1.390117	-0.410645	0.199951	-0.635498
14565		2.041703	-1.967537	8.537773	2.333335	0.550097	-1.404617	-0.402344	0.170166	-0.635986
14566		2.476007	-1.488566	8.400200	2.406776	0.672173	-1.438191	-0.398926	0.154053	-0.649414
14567		2.710924	-1.066203	8.704884	2.398005	0.872262	-1.451163	-0.398193	0.129150	-0.644287
14568		2.573514	-1.003791	9.290794	2.354709	1.110881	-1.441627	-0.395020	0.106201	-0.651367
14569		1.891146	-1.038232	9.833919	2.334682	1.291895	-1.342060	-0.379395	0.080811	-0.658203
14570		1.218041	-0.648859	10.102163	2.295960	1.431899	-1.216170	-0.371338	0.060059	-0.662598
14571		0.479210	-0.042827	10.082292	2.244647	1.524597	-1.036108	-0.363525	0.043945	-0.664307
14572		-0.298642	0.485208	9.897431	2.278788	1.532798	-0.869972	-0.345459	0.020752	-0.671387
14573		-1.110817	1.367774	9.755243	2.339250	1.403283	-0.721002	-0.339844	0.000000	-0.675781
14574		-1.614874	1.905791	9.716959	2.423745	1.147688	-0.627538	-0.324463	-0.016357	-0.686523
14575		-2.020124	2.571768	9.676467	2.549061	0.860814	-0.555437	-0.321289	-0.045898	-0.677979
14576		-2.321649	3.353279	9.642124	2.613339	0.560778	-0.505844	-0.313477	-0.057617	-0.683105
14577		-2.678206	3.743532	9.780173	2.660452	0.292406	-0.482193	-0.317627	-0.084717	-0.674561
14578		-2.921139	4.316887	9.806959	2.532457	0.123409	-0.466550	-0.302246	-0.103516	-0.682129
14579		-3.040036	4.191893	10.083791	2.283720	0.066377	-0.453196	-0.311523	-0.128174	-0.667725
14580		-2.861869	4.121969	10.268097	1.986156	0.044251	-0.441750	-0.308350	-0.141846	-0.672607
14581		-2.745249	4.222950	10.237342	1.651784	0.031472	-0.444036	-0.303223	-0.160156	-0.656006
14582		-2.573003	4.303681	9.990868	1.311694	0.044060	-0.468639	-0.310059	-0.169189	-0.664062
14583		-2.593379	4.445993	9.846035	1.047712	0.016785	-0.487521	-0.302979	-0.176025	-0.651611
14584		-2.532919	4.749259	9.752309	0.798038	-0.001335	-0.513460	-0.304932	-0.182861	-0.663086
14585		-2.487892	4.492892	9.580450	0.662424	-0.044251	-0.535585	-0.302490	-0.187500	-0.650635
14586		-2.380381	4.327144	9.359755	0.639536	-0.126076	-0.535394	-0.309570	-0.191895	-0.650146
14587		-2.357227	4.376496	9.100402	0.682833	-0.232507	-0.543978	-0.304443	-0.203369	-0.652100
14588		-2.498853	4.717373	8.835349	0.737193	-0.343324	-0.546076	-0.304688	-0.203369	-0.643311
14589		-2.754714	4.787260	8.727042	0.785068	-0.401117	-0.563815	-0.304199	-0.212402	-0.642334
14590		-2.901401	4.531264	8.783129	0.851445	-0.428011	-0.569346	-0.308594	-0.226074	-0.644043
14591		-2.935799	4.454459	8.831267	0.851635	-0.418856	-0.560000	-0.308838	-0.230469	-0.634766
14592		-2.809962	4.130558	8.895122	0.844578	-0.420954	-0.543216	-0.313477	-0.237305	-0.634033
14593		-2.752098	4.078040	8.678860	0.887494	-0.395968	-0.518039	-0.310791	-0.246338	-0.627197
14594		-2.664852	4.382797	8.447388	0.883107	-0.337984	-0.497820	-0.320068	-0.255371	-0.632324
14595		-2.689292	4.368405	8.408723	0.820926	-0.276757	-0.427248	-0.315186	-0.264404	-0.622559
14596		-2.593018	4.237628	8.534762	0.768855	-0.209809	-0.365068	-0.317627	-0.266602	-0.622314
14597		-2.550810	4.218547	8.630344	0.670816	-0.145722	-0.277711	-0.312500	-0.275879	-0.615479
14598		-2.524884	4.349812	8.723859	0.495339	-0.105095	-0.155831	-0.314697	-0.280273	-0.618164
14599		-2.450266	4.420559	8.654796	0.334358	-0.104523	-0.053406	-0.312500	-0.280518	-0.612061
14600		-2.330153	4.049533	8.740616	0.125313	-0.151825	0.000000	-0.322021	-0.280273	-0.614990
14601		-2.204877	3.940796	8.810988	-0.046539	-0.243950	-0.002289	-0.317139	-0.284912	-0.611572
14602		-2.037632	4.176106	8.982565	-0.289154	-0.340653	0.025368	-0.322021	-0.277832	-0.618164
14603		-1.889072	4.198278	9.055611	-0.575258	-0.439263	0.069428	-0.329834	-0.270752	-0.612793
14604		-1.816705	3.910089	9.213098	-0.811580	-0.519182	0.121499	-0.327148	-0.268799	-0.618896
14605		-1.826435	3.915747	9.357207	-1.009184	-0.543979	0.183869	-0.334717	-0.263916	-0.613281
14606		-1.865273	3.972131	9.326568	-1.156624	-0.538258	0.245287	-0.342529	-0.252441	-0.617188
14607		-1.867174	4.119252	9.132112	-1.281749	-0.543790	0.300601	-0.340332	-0.243408	-0.614990
14608		-1.748359	4.215859	8.937649	-1.377119	-0.580030	0.367740	-0.347900	-0.227295	-0.628174
14609		-1.540465	4.009169	8.866181	-1.471536	-0.587470	0.408177	-0.355957	-0.213379	-0.617432
14610		-1.241901	3.418814	8.854578	-1.519603	-0.605972	0.463110	-0.360596	-0.208740	-0.629639
14611		-0.799801	2.973058	9.028278	-1.521892	-0.638588	0.504309	-0.366211	-0.190430	-0.625244
14612		-0.444702	2.569765	9.201688	-1.432054	-0.670060	0.599868	-0.373779	-0.181152	-0.628906
14613		-0.308076	2.441140	9.386548	-1.331916	-0.670631	0.675972	-0.374268	-0.165039	-0.630371
14614		-0.305929	2.322191	9.670435	-1.279463	-0.652320	0.740632	-0.389160	-0.155762	-0.627930
14615		-0.258309	2.238584	9.860607	-1.290717	-0.644691	0.790414	-0.392090	-0.146484	-0.622559
14616		0.075666	2.124438	9.900862	-1.360719	-0.691804	0.814639	-0.397217	-0.130371	-0.633057
14617		0.493775	2.163900	9.804970	-1.512169	-0.785649	0.879683	-0.402588	-0.116699	-0.631104
14618		0.857788	2.008807	9.788509	-1.741825	-0.903338	0.953693	-0.417725	-0.102539	-0.632080
14619		1.102164	1.882473	9.742885	-1.967479	-0.997186	1.018549	-0.423340	-0.079590	-0.631104
14620		1.135851	1.696457	9.702510	-2.166048	-1.077874	1.071389	-0.428955	-0.059082	-0.629883
14621		1.308311	1.529729	9.715935	-2.284315	-1.109922	1.158180	-0.446777	-0.040283	-0.619141
14622		1.381618	1.274555	9.611582	-2.349744	-1.098862	1.264807	-0.452148	-0.017578	-0.627197
14623		1.776713	0.436847	9.756266	-2.318653	-1.067198	1.326797	-0.455322	-0.001465	-0.619385
14624		2.489504	-0.263179	9.688611	-2.170441	-1.023516	1.373907	-0.463623	0.026123	-0.618896
14625		3.322042	-0.501316	9.403034	-1.998196	-1.006155	1.379434	-0.469238	0.044434	-0.608398
14626		3.926365	-0.703758	9.015272	-1.841401	-0.963999	1.347195	-0.484619	0.069824	-0.613281
14627		3.955188	-1.136041	9.221714	-1.723518	-0.809306	1.267270	-0.487549	0.079102	-0.602051
14628		3.468601	-1.373604	9.545154	-1.610593	-0.542269	1.148625	-0.495605	0.099854	-0.600830
14629		2.811982	-1.896424	9.803615	-1.435679	-0.265506	0.941479	-0.488770	0.111084	-0.590088
14630		1.705351	-1.201886	9.792973	-1.273548	-0.056267	0.709349	-0.494385	0.131592	-0.594727
14631		1.598329	-0.846494	10.085989	-1.202211	0.212099	0.572972	-0.494385	0.133789	-0.597900
14632		0.814641	-1.056666	9.758074	-0.847820	0.104905	0.467302	-0.480225	0.145020	-0.590332
14633		0.772098	-1.276935	10.420025	-0.698092	-0.106621	0.399781	-0.487549	0.147461	-0.590332
14634		0.775074	-1.555782	10.889425	-0.636866	-0.399209	0.395585	-0.497803	0.161377	-0.591309
14635		0.774593	-1.431908	11.210799	-0.692752	-0.691799	0.388338	-0.490723	0.167969	-0.589111
14636		0.691641	-1.459174	11.225888	-0.838477	-0.966461	0.370982	-0.495850	0.168213	-0.583008
14637		0.657416	-1.363318	11.006323	-1.018345	-1.229872	0.354771	-0.510742	0.177734	-0.574707
14638		0.872786	-1.041286	10.614322	-1.166933	-1.427862	0.388914	-0.525879	0.184814	-0.562988
14639		1.003478	-0.740069	10.065004	-1.325059	-1.532010	0.408180	-0.524170	0.203125	-0.552734
14640		1.005842	-0.501412	9.706555	-1.525527	-1.479178	0.393303	-0.534424	0.212402	-0.550293
14641		0.893002	-0.530615	9.572721	-1.741827	-1.332692	0.383004	-0.540039	0.221680	-0.530029
14642		0.923004	-0.885444	9.503461	-1.939816	-1.167704	0.346764	-0.547852	0.240234	-0.525635
14643		0.938213	-1.549613	9.702794	-2.092791	-1.016831	0.310523	-0.553223	0.249512	-0.514404
14644		1.061978	-2.352404	9.828932	-2.082488	-0.882549	0.267607	-0.563965	0.272461	-0.507080
14645		1.187547	-2.810156	10.033421	-1.966894	-0.737585	0.225834	-0.569336	0.279541	-0.492676
14646		1.131609	-2.780329	9.842943	-1.861984	-0.597391	0.190166	-0.572510	0.297852	-0.491455
14647		1.058919	-2.867706	9.720632	-1.720451	-0.478179	0.139620	-0.567871	0.300049	-0.482666
14648		1.012102	-2.672424	9.609792	-1.564234	-0.381092	0.077439	-0.572998	0.309326	-0.480469
14649		0.943513	-2.816901	9.542287	-1.473059	-0.325778	-0.015259	-0.573486	0.320801	-0.472412
14650		0.831917	-3.316802	9.558731	-1.317225	-0.355151	-0.116540	-0.578857	0.334473	-0.473633
14651		0.794632	-3.564502	9.603008	-1.162537	-0.444797	-0.238039	-0.576416	0.329834	-0.464111
14652		0.794675	-3.910654	9.866884	-1.027304	-0.552562	-0.322153	-0.581787	0.336914	-0.455811
14653		0.894382	-4.201840	10.121967	-0.925451	-0.639156	-0.359347	-0.589355	0.343994	-0.447266
14654		1.218866	-4.654694	10.254140	-0.834470	-0.691036	-0.373652	-0.592041	0.346436	-0.441406
14655		1.692453	-5.221699	10.113332	-0.726322	-0.688747	-0.370027	-0.594482	0.341797	-0.437988
14656		2.399554	-5.521270	9.813665	-0.616839	-0.629237	-0.363351	-0.604248	0.348877	-0.438477
14657		3.037883	-6.067258	9.571942	-0.498964	-0.509454	-0.347901	-0.604492	0.348877	-0.429443
14658		3.523410	-6.614983	9.564916	-0.367547	-0.213433	-0.339127	-0.604736	0.349121	-0.420410
14659		3.693271	-6.957086	9.505238	-0.228119	0.210762	-0.306702	-0.604492	0.342285	-0.425781
14660		3.537763	-7.220211	9.390452	-0.009537	0.712015	-0.291444	-0.606934	0.346680	-0.432129
14661		3.449626	-6.771371	9.324966	0.251772	1.193436	-0.231172	-0.599365	0.344238	-0.432129
14662		3.439152	-6.230839	9.194900	0.474935	1.587314	-0.167849	-0.591553	0.341797	-0.452881
14663		3.304396	-5.666954	9.032829	0.589953	1.886017	-0.064088	-0.584229	0.334717	-0.449463
14664		3.263998	-4.927104	8.718944	0.596630	2.082675	0.069620	-0.573975	0.336670	-0.470703
14665		3.231492	-4.084794	8.419491	0.480662	2.162406	0.205998	-0.559082	0.331787	-0.482666
14666		2.934466	-3.221029	8.065843	0.276380	2.119296	0.321394	-0.549072	0.331299	-0.494873
14667		2.773376	-2.520180	7.591451	0.005531	2.059211	0.405891	-0.531982	0.333252	-0.504150
14668		2.617610	-2.627204	7.057058	-0.296217	2.052345	0.427826	-0.527100	0.339844	-0.513916
14669		2.411638	-3.454640	6.721108	-0.423249	2.169845	0.337989	-0.502686	0.341553	-0.520508
14670		2.039389	-4.329938	6.530829	-0.258261	2.388821	0.177006	-0.480713	0.350098	-0.536621
14671		1.794862	-5.137436	6.384820	0.253303	2.651484	0.025178	-0.475586	0.343018	-0.542236
14672		1.802984	-5.206021	6.407592	0.846514	2.902523	-0.061228	-0.455322	0.335693	-0.562744
14673		1.860958	-4.581062	6.476746	1.391096	3.101498	-0.066379	-0.435303	0.328369	-0.577637
14674		1.689709	-3.395732	6.677543	1.728915	3.184684	-0.057987	-0.415283	0.318604	-0.589111
14675		1.273167	-2.264672	6.664935	1.824292	3.213112	-0.034334	-0.385254	0.304199	-0.609375
14676		0.906940	-1.461309	6.709787	1.756956	3.197657	-0.033953	-0.364990	0.294434	-0.626709
14677		0.707907	-1.264795	6.638913	1.607597	3.152058	-0.082402	-0.340088	0.282471	-0.641113
14678		0.417050	-1.382919	6.653033	1.446413	3.098258	-0.133521	-0.322510	0.275146	-0.658691
14679		0.254558	-1.901486	6.987741	1.297820	3.071165	-0.163277	-0.297363	0.258545	-0.663818
14680		-0.436777	-2.329903	7.540874	1.201684	3.049034	-0.239574	-0.272705	0.253174	-0.678711
14681		-1.363727	-2.828451	8.651630	1.119471	2.992377	-0.333419	-0.255127	0.241455	-0.684082
14682		-2.413356	-3.816728	9.278790	1.271299	2.810211	-0.450915	-0.227783	0.231689	-0.695557
14683		-2.610197	-2.685339	10.159663	1.333668	2.618696	-0.520344	-0.219971	0.219971	-0.694824
14684		-2.942598	-2.041627	10.215719	1.273195	2.371290	-0.544947	-0.195068	0.208008	-0.703125
14685		-3.754099	-1.851446	10.271296	1.444476	2.117980	-0.502028	-0.179932	0.189453	-0.704834
14686		-3.647049	-1.137993	10.145975	1.523626	1.760524	-0.480472	-0.167236	0.186768	-0.722656
14687		-3.553492	-0.247764	9.936566	1.445798	1.510840	-0.481424	-0.147461	0.167969	-0.715332
14688		-3.417806	-0.448293	9.883202	1.251048	1.241320	-0.540550	-0.142090	0.161133	-0.723877
14689		-3.230032	-0.784412	9.814144	1.133169	1.071943	-0.624855	-0.131836	0.149414	-0.726074
14690		-3.317829	-0.488841	9.894527	0.921830	0.987443	-0.624090	-0.121826	0.140137	-0.731445
14691		-3.037736	-0.664436	9.850261	0.572209	0.995071	-0.601963	-0.121826	0.137939	-0.719238
14692		-3.688917	-1.009099	10.140057	0.300600	1.000029	-0.605778	-0.107178	0.137451	-0.731445
14693		-4.188889	-0.358207	10.288035	0.032234	1.004034	-0.576023	-0.106934	0.130615	-0.727783
14694		-4.761371	-0.482777	10.458015	-0.255014	0.982481	-0.529483	-0.097168	0.130371	-0.730957
14695		-5.216820	-0.110669	10.248088	-0.498011	0.922399	-0.457766	-0.089844	0.132324	-0.728271
14696		-5.763559	-0.014550	10.024831	-0.630382	0.852971	-0.364878	-0.083008	0.148193	-0.729980
14697		-6.207290	-0.093253	9.748264	-0.617793	0.752261	-0.263978	-0.073242	0.147949	-0.729980
14698		-6.427704	0.364914	9.376085	-0.569155	0.685122	-0.102425	-0.071045	0.154785	-0.730713
14699		-6.681123	-0.034427	9.036744	-0.534822	0.625040	0.059509	-0.061523	0.156738	-0.730957
14700		-6.795984	-0.364162	8.975719	-0.372887	0.559236	0.239754	-0.059326	0.163574	-0.728760
14701		-6.871113	-0.343528	8.844695	-0.242615	0.501443	0.440980	-0.054443	0.163330	-0.725830
14702		-7.263499	-0.385320	8.734494	-0.208283	0.468065	0.613405	-0.052002	0.167969	-0.729248
14703		-8.101558	-0.534427	9.040570	-0.197411	0.408174	0.740054	-0.049805	0.167969	-0.720215
14704		-8.809458	-0.488826	9.123498	-0.113488	0.292970	0.844577	-0.040039	0.167725	-0.726562
14705		-9.217029	-0.290273	9.149765	-0.060845	0.117493	0.914005	-0.039795	0.165283	-0.732178
14706		-9.317029	-0.113878	9.221497	-0.117684	-0.090599	0.945095	-0.047363	0.174561	-0.729980
14707		-9.093576	-0.462507	9.389132	-0.229455	-0.322725	0.936894	-0.042480	0.169922	-0.729492
14708		-9.162247	-0.851793	9.078963	-0.295450	-0.557712	0.922208	-0.042725	0.178955	-0.733398
14709		-8.918415	-1.045859	9.156045	-0.354006	-0.742154	0.859838	-0.052490	0.177002	-0.724121
14710		-8.809408	-1.222969	9.393430	-0.503734	-0.893217	0.746351	-0.057373	0.179443	-0.730225
14711		-8.775354	-1.577336	9.488959	-0.608639	-1.033791	0.594334	-0.069824	0.186523	-0.721680
14712		-8.586040	-1.672149	9.700876	-0.645643	-1.164637	0.465969	-0.072510	0.193604	-0.719238
14713		-8.244976	-1.612903	9.675150	-0.696380	-1.338972	0.330356	-0.087158	0.193848	-0.721924
14714		-7.879305	-1.855278	9.767676	-0.722894	-1.528186	0.230601	-0.094727	0.203125	-0.722656
14715		-7.398123	-2.083693	9.964107	-0.660524	-1.741816	0.160220	-0.112061	0.208252	-0.716797
14716		-6.812117	-2.181109	10.372219	-0.677502	-1.936565	0.117685	-0.127197	0.222168	-0.714600
14717		-6.032034	-2.612901	10.449912	-0.659765	-2.102704	0.106051	-0.144287	0.215820	-0.707764
14718		-5.362059	-2.577269	10.541585	-0.629058	-2.229741	0.108340	-0.161377	0.225342	-0.711426
14719		-4.764339	-2.671454	10.527172	-0.614944	-2.295548	0.150303	-0.178711	0.232666	-0.708740
14720		-4.140471	-2.808947	10.629534	-0.501454	-2.314813	0.202374	-0.201172	0.237793	-0.699707
14721		-3.524271	-2.627267	10.644785	-0.372895	-2.317101	0.268561	-0.218018	0.235840	-0.696289
14722		-2.883484	-2.499277	10.629051	-0.248343	-2.324730	0.317390	-0.235596	0.243164	-0.690430
14723		-2.268824	-2.550904	10.548772	-0.074007	-2.322250	0.363168	-0.255127	0.239258	-0.677734
14724		-1.741607	-2.373762	10.625634	0.075342	-2.359828	0.359925	-0.270020	0.246338	-0.678223
14725		-1.194154	-2.291022	10.710332	0.142101	-2.402556	0.376138	-0.284424	0.237549	-0.671143
14726		-0.408726	-2.522060	11.002121	0.186734	-2.456538	0.370226	-0.306396	0.240479	-0.667969
14727		-0.115989	-3.298553	10.861233	0.395405	-2.562023	0.289925	-0.316406	0.243164	-0.658936
14728		0.762110	-3.184053	11.053046	0.497451	-2.594261	0.185590	-0.338379	0.236816	-0.652100
14729		1.556909	-3.060494	11.054802	0.521294	-2.583388	0.129703	-0.367676	0.232910	-0.636230
14730		2.190458	-2.867850	10.725312	0.507750	-2.512428	0.058557	-0.382324	0.233398	-0.638916
14731		2.639372	-2.477630	10.394021	0.476849	-2.396262	0.000763	-0.399414	0.224854	-0.622803
14732		3.029176	-2.145743	10.095826	0.396355	-2.204750	-0.097277	-0.416504	0.227539	-0.622803
14733		3.520612	-1.497372	9.642088	0.283055	-1.974329	-0.151827	-0.428711	0.216309	-0.609619
14734		4.031939	-1.240726	9.226099	0.103189	-1.716826	-0.206187	-0.446045	0.223633	-0.606934
14735		4.410988	-1.458678	8.837238	0.016213	-1.432813	-0.249483	-0.455566	0.217041	-0.597168
14736		4.514698	-1.762372	8.658282	0.034523	-1.143271	-0.270273	-0.462891	0.212891	-0.596680
14737		4.383754	-1.842037	8.357177	0.182343	-0.850490	-0.266267	-0.465576	0.215088	-0.587891
14738		3.963543	-1.903871	8.556409	0.430108	-0.598718	-0.248528	-0.477539	0.208740	-0.586914
14739		3.382320	-1.972242	8.795907	0.734904	-0.391389	-0.207520	-0.477295	0.204102	-0.592529
14740		2.858436	-1.855078	8.913882	0.965504	-0.238229	-0.147629	-0.481934	0.201904	-0.595215
14741		2.326079	-1.705865	8.821956	1.154525	-0.135041	-0.090790	-0.476807	0.190430	-0.594238
14742		1.934218	-1.397457	8.793571	1.252755	-0.088502	-0.092698	-0.483887	0.183838	-0.593506
14743		1.821726	-0.864058	8.744925	1.143080	-0.048828	-0.165559	-0.483643	0.172363	-0.583496
14744		1.972992	-0.418458	8.532637	0.786211	-0.049019	-0.275422	-0.483398	0.167725	-0.595215
14745		2.211265	-0.208164	8.422842	0.321389	-0.032806	-0.373841	-0.485352	0.158691	-0.600342
14746		2.517987	-0.209942	8.172411	-0.177956	0.014305	-0.468445	-0.480713	0.163086	-0.594727
14747		2.828303	-0.632331	8.014001	-0.581361	0.133705	-0.524141	-0.488037	0.163330	-0.597656
14748		3.134482	-1.135216	7.823673	-0.719264	0.336839	-0.536730	-0.485596	0.165527	-0.597900
14749		3.202590	-0.849976	7.720401	-0.858311	0.567821	-0.442507	-0.483398	0.170166	-0.589355
14750		2.788859	-2.382592	7.743114	-0.871092	0.852019	-0.436786	-0.476318	0.176758	-0.599121
14751		2.290974	-3.030524	7.962655	-0.661474	1.177416	-0.417331	-0.466309	0.169678	-0.601562
14752		1.823375	-3.274652	7.980787	-0.286296	1.425185	-0.457196	-0.459229	0.183105	-0.612061
14753		1.306384	-2.880522	7.873030	0.081063	1.568621	-0.484472	-0.448975	0.171387	-0.611084
14754		0.726129	-2.425419	7.765388	0.407987	1.596280	-0.542266	-0.436523	0.166504	-0.619873
14755		0.238395	-1.843055	7.771498	0.612839	1.548787	-0.598915	-0.431396	0.157227	-0.622314
14756		-0.570183	-1.103900	7.353594	0.579842	1.569197	-0.635919	-0.418457	0.154541	-0.646240
14757		-0.561194	-0.888980	7.254907	0.442701	1.586172	-0.656137	-0.406250	0.147461	-0.639893
14758		-1.026821	-0.307261	7.083690	0.181582	1.601049	-0.681314	-0.393799	0.144775	-0.654785
14759		-1.468167	-0.193365	6.915187	-0.158694	1.700807	-0.666818	-0.384033	0.146973	-0.655029
14760		-1.793504	-0.561266	6.642498	-0.447853	1.854546	-0.653278	-0.369629	0.153320	-0.661865
14761		-2.163049	-1.047713	6.658813	-0.642980	2.001994	-0.656904	-0.354736	0.148438	-0.661865
14762		-2.584133	-1.751537	6.699592	-0.698678	2.165463	-0.645653	-0.340088	0.156982	-0.680908
14763		-3.082541	-2.374255	6.897131	-0.607888	2.334655	-0.623338	-0.320557	0.156494	-0.675049
14764		-3.308989	-2.637440	7.066825	-0.396930	2.504800	-0.544182	-0.296143	0.153564	-0.681396
14765		-3.492040	-2.935720	7.125258	-0.103000	2.612572	-0.492110	-0.283936	0.157959	-0.681885
14766		-3.358367	-2.731194	7.137098	0.244720	2.631266	-0.413716	-0.264160	0.157227	-0.703369
14767		-3.135072	-2.122334	7.161892	0.515190	2.578048	-0.299844	-0.241943	0.149902	-0.708984
14768		-2.969148	-1.379222	7.234389	0.624673	2.447575	-0.195318	-0.217285	0.146973	-0.709229
14769		-2.822234	-1.058948	7.198388	0.628868	2.279716	-0.095370	-0.207275	0.139893	-0.717773
14770		-2.850131	-0.763495	7.301250	0.450906	2.100031	0.021363	-0.185303	0.137207	-0.718018
14771		-3.018326	-0.998257	7.551780	0.189403	2.004276	0.111391	-0.170410	0.132080	-0.720703
14772		-3.068285	-1.385404	7.952312	-0.067903	1.980433	0.185779	-0.150879	0.134033	-0.730225
14773		-3.197062	-1.846104	8.420068	-0.297361	1.946290	0.229649	-0.136475	0.133545	-0.718506
14774		-3.230087	-1.857522	8.660069	-0.412757	1.866179	0.272564	-0.122070	0.144531	-0.728760
14775		-3.331736	-1.689474	8.707432	-0.512703	1.738191	0.321202	-0.104980	0.144287	-0.729004
14776		-3.519386	-1.626258	8.721130	-0.537879	1.575680	0.357060	-0.092773	0.148438	-0.729736
14777		-3.445672	-1.275293	8.835017	-0.561338	1.395430	0.404362	-0.083496	0.159668	-0.727783
14778		-3.310738	-1.257547	8.965443	-0.548939	1.163110	0.443462	-0.068848	0.159180	-0.728027
14779		-3.409046	-1.388796	9.203227	-0.507930	0.928502	0.467684	-0.064209	0.166016	-0.728760
14780		-3.654269	-1.462496	9.458228	-0.506594	0.718501	0.499918	-0.052246	0.172363	-0.732666
14781		-3.938160	-1.585028	9.627904	-0.558474	0.574686	0.535586	-0.052490	0.177002	-0.727051
14782		-4.478502	-2.279277	10.030489	-0.487520	0.404741	0.524522	-0.045166	0.179199	-0.730469
14783		-4.833534	-1.790327	10.225767	-0.395966	0.261117	0.504304	-0.045166	0.181396	-0.727539
14784		-5.044998	-1.825154	10.342025	-0.502969	0.117874	0.438119	-0.040771	0.190430	-0.725586
14785		-5.124031	-1.785099	10.412509	-0.678827	0.007629	0.315095	-0.042969	0.183594	-0.721924
14786		-5.244559	-1.914484	10.449670	-0.877765	-0.129319	0.182534	-0.043457	0.201904	-0.726562
14787		-5.332808	-1.907600	10.410338	-1.030736	-0.276758	0.057221	-0.048584	0.204346	-0.723633
14788		-5.499715	-1.872356	10.468386	-1.099021	-0.499919	-0.041580	-0.053955	0.220459	-0.721924
