PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
13416		5.490558	-5.439145	0.487403	-0.094796	1.517501	-0.131036	-0.697998	0.409912	-0.022217
13417		5.769398	-5.868484	0.934883	0.049592	1.678678	-0.311283	-0.687988	0.409424	-0.045410
13418		5.144415	-6.200481	1.268911	0.168612	1.760889	-0.531776	-0.687500	0.404785	-0.056641
13419		4.662557	-6.933230	1.527490	0.229839	1.824218	-0.728619	-0.691895	0.397949	-0.067383
13420		4.504204	-6.949154	1.116547	0.360877	1.878202	-0.932139	-0.688965	0.397705	-0.090332
13421		4.486646	-6.687248	1.117993	0.564015	1.931804	-1.055168	-0.695312	0.384521	-0.106201
13422		4.388652	-6.880496	1.434133	0.842878	1.972056	-1.132230	-0.694824	0.375244	-0.119873
13423		4.423710	-6.992789	2.055565	1.125368	2.025090	-1.234471	-0.691650	0.366211	-0.136475
13424		4.620350	-6.215664	2.354504	1.368758	2.099869	-1.259464	-0.690918	0.354736	-0.152832
13425		4.876736	-6.060041	2.451592	1.566564	2.218711	-1.269579	-0.687500	0.336670	-0.165771
13426		5.108469	-5.676447	2.681704	1.701619	2.402409	-1.294383	-0.686523	0.327393	-0.196533
13427		5.415815	-5.103298	3.006440	1.695331	2.575232	-1.307739	-0.680664	0.311523	-0.212402
13428		5.430443	-4.747945	3.745549	1.536824	2.701698	-1.343410	-0.679688	0.297852	-0.237305
13429		5.315441	-4.104494	3.828855	1.230868	2.779515	-1.310790	-0.671387	0.283936	-0.253418
13430		5.421291	-4.460652	3.942017	1.083423	2.859626	-1.222284	-0.665527	0.272217	-0.281494
13431		5.547587	-4.359197	4.734752	0.961537	2.906928	-1.119282	-0.650146	0.260498	-0.303711
13432		4.981520	-4.232172	4.887132	0.989959	2.981129	-0.970121	-0.644775	0.257812	-0.329590
13433		4.483444	-4.292342	5.115136	1.053669	3.058959	-0.912519	-0.636475	0.237305	-0.342529
13434		4.393947	-4.170703	5.756817	1.058631	3.153385	-0.918625	-0.623535	0.236572	-0.377197
13435		4.195200	-4.070454	5.656585	1.040704	3.244379	-0.956776	-0.608398	0.222412	-0.387939
13436		3.600116	-3.952539	5.553877	0.968033	3.353685	-1.006182	-0.595215	0.210693	-0.421631
13437		3.707107	-3.697663	5.198295	0.958309	3.499238	-1.020110	-0.577148	0.196289	-0.446777
13438		3.776765	-2.936428	4.998751	0.967277	3.644218	-0.905094	-0.561768	0.186768	-0.472412
13439		3.804473	-2.895541	6.090667	0.879152	3.716512	-0.708815	-0.544189	0.181396	-0.492432
13440		3.493817	-2.894934	7.475248	0.740477	3.703340	-0.443104	-0.524170	0.171631	-0.509521
13441		2.520419	-2.759801	7.958685	0.538665	3.607569	-0.157937	-0.497314	0.168457	-0.524170
13442		1.445172	-3.105051	8.026709	0.297561	3.465446	0.108152	-0.482178	0.169922	-0.553467
13443		0.716922	-2.791803	7.959892	-0.030519	3.348890	0.317398	-0.455322	0.168945	-0.568604
13444		0.814071	-2.798349	8.479832	-0.445577	3.256567	0.520349	-0.440918	0.177246	-0.586914
13445		1.498932	-2.902554	9.559152	-0.845186	3.161006	0.715671	-0.416748	0.187500	-0.608398
13446		2.145648	-4.484813	9.657312	-0.872270	3.065058	0.891154	-0.402344	0.196045	-0.615234
13447		2.127155	-5.054702	9.470829	-0.694878	3.032055	0.968976	-0.371338	0.208252	-0.623047
13448		2.021220	-5.091848	9.234700	-0.300993	3.041399	1.014753	-0.356689	0.212158	-0.643799
13449		1.301736	-4.478210	9.709934	0.071720	3.108547	1.100972	-0.332764	0.218018	-0.647705
13450		0.974713	-3.823842	10.143990	0.336281	3.036063	1.195389	-0.313232	0.221680	-0.663086
13451		0.832893	-3.404801	9.959119	0.514244	2.922378	1.332914	-0.283936	0.218506	-0.672119
13452		0.659170	-2.685391	10.133719	0.682671	2.805454	1.554940	-0.269043	0.218018	-0.687012
13453		0.953127	-2.080438	9.849617	0.840227	2.680334	1.885313	-0.247314	0.219482	-0.693359
13454		1.078150	-1.618802	9.737755	0.600271	2.468799	2.223693	-0.223145	0.227295	-0.711914
13455		0.557537	-1.591050	9.928112	0.330369	2.249447	2.576573	-0.203857	0.226807	-0.709473
13456		-0.350560	-2.774354	10.781354	0.211917	2.083695	2.829507	-0.187012	0.237305	-0.722412
13457		-1.337189	-3.867790	11.797100	0.247968	1.949601	2.898555	-0.170166	0.239014	-0.723145
13458		-2.081040	-3.845132	11.953537	0.440047	1.834767	2.834266	-0.151123	0.245117	-0.729736
13459		-2.505539	-3.584468	11.924695	0.751530	1.777160	2.732214	-0.132080	0.246582	-0.721924
13460		-2.645521	-2.558579	12.190132	1.070453	1.699335	2.636076	-0.116943	0.241699	-0.736328
13461		-2.887874	-1.039998	12.197980	1.255283	1.574779	2.625394	-0.102295	0.234375	-0.739014
13462		-3.420836	-0.205507	11.919902	1.360958	1.432677	2.732216	-0.089844	0.233887	-0.747803
13463		-3.958693	0.404228	11.320353	1.390335	1.220763	2.903891	-0.082520	0.227051	-0.736084
13464		-4.133454	0.762587	10.996570	1.322054	1.018579	3.178958	-0.070312	0.224365	-0.747559
13465		-4.181636	0.733741	10.984581	1.249198	0.772141	3.508970	-0.057617	0.217041	-0.756104
13466		-4.034955	0.836547	11.660778	1.096228	0.503384	3.867032	-0.047852	0.212158	-0.755859
13467		-4.147115	1.457942	12.489286	0.904919	0.219172	4.288064	-0.055176	0.210205	-0.752686
13468		-4.798096	1.455492	12.890028	0.743554	-0.036815	4.673631	-0.045654	0.216553	-0.759277
13469		-5.859396	1.141981	12.584009	0.699689	-0.279074	4.952758	-0.045410	0.212158	-0.755859
13470		-6.263531	1.063745	11.766431	0.748335	-0.434351	5.060943	-0.045410	0.212158	-0.753174
13471		-6.626072	1.197053	11.359667	0.928028	-0.543273	5.035957	-0.050537	0.210205	-0.744141
13472		-6.183002	1.747721	10.904338	1.051254	-0.654291	4.946291	-0.050049	0.207764	-0.755371
13473		-5.765713	2.501510	10.091418	1.065937	-0.722388	4.825331	-0.052490	0.205811	-0.755127
13474		-4.949092	3.327543	9.536673	0.934502	-0.744130	4.710470	-0.055176	0.210449	-0.746826
13475		-3.956206	4.154157	8.831922	0.736305	-0.748323	4.618504	-0.057373	0.205811	-0.749268
13476		-3.324381	4.171844	7.917634	0.366243	-0.674307	4.521194	-0.062256	0.210449	-0.752441
13477		-2.830652	4.334608	7.834229	-0.056462	-0.571298	4.424653	-0.062744	0.217285	-0.747314
13478		-2.451806	3.762200	7.917272	-0.393517	-0.466003	4.337658	-0.062988	0.228516	-0.750977
13479		-2.507695	3.232126	8.266342	-0.650000	-0.371988	4.171578	-0.063232	0.237305	-0.757568
13480		-2.470015	3.031905	8.883418	-0.796946	-0.326370	4.015442	-0.064209	0.255371	-0.750488
13481		-2.397355	2.515324	9.310178	-0.856836	-0.308820	3.823336	-0.057373	0.264160	-0.751221
13482		-2.447395	2.252978	9.675829	-0.908523	-0.300425	3.598230	-0.055420	0.273193	-0.743408
13483		-2.497321	2.266622	9.743950	-0.968221	-0.312631	3.413572	-0.058350	0.286621	-0.738770
13484		-2.357063	2.070217	9.630724	-0.980616	-0.341051	3.274697	-0.051758	0.299805	-0.739990
13485		-2.303627	1.508298	9.325867	-1.023911	-0.355355	3.109119	-0.054443	0.311279	-0.740967
13486		-2.546676	2.136070	9.648852	-1.092194	-0.374619	2.958804	-0.050293	0.324463	-0.736328
13487		-2.552783	1.234607	8.923599	-1.173446	-0.400368	2.771103	-0.053467	0.338135	-0.728760
13488		-2.672526	1.454350	9.333248	-1.297232	-0.417724	2.531330	-0.043945	0.346680	-0.732666
13489		-2.647155	0.988050	9.607644	-1.403088	-0.435461	2.248450	-0.039795	0.360107	-0.728271
13490		-2.409878	0.334316	10.114043	-1.437414	-0.461590	1.919794	-0.045654	0.380371	-0.723877
13491		-1.994432	-0.669279	10.516593	-1.422147	-0.469789	1.579316	-0.048340	0.389404	-0.727539
13492		-2.041411	-0.819790	11.236144	-1.371977	-0.486000	1.253338	-0.044189	0.402832	-0.714355
13493		-2.085456	-1.476951	11.433310	-1.359576	-0.481993	1.020063	-0.052002	0.412109	-0.709229
13494		-1.977739	-1.678960	11.523968	-1.382462	-0.476843	0.798807	-0.047852	0.429932	-0.710693
13495		-1.541317	-1.761861	11.691092	-1.503771	-0.447660	0.585944	-0.048096	0.432373	-0.699463
13496		-1.060393	-2.162008	11.745264	-1.716446	-0.419241	0.295071	-0.048828	0.452393	-0.701172
13497		-0.049745	-2.750948	11.607149	-1.964602	-0.376708	-0.119783	-0.052002	0.461670	-0.684570
13498		1.171831	-3.121755	11.879733	-2.139900	-0.347336	-0.670066	-0.057617	0.481934	-0.688965
13499		1.773308	-3.889247	12.139297	-2.120265	-0.334749	-1.345861	-0.065430	0.491211	-0.677979
13500		1.199239	-5.242682	12.787456	-2.046660	-0.327885	-2.118379	-0.073242	0.500488	-0.669922
13501		0.036876	-6.441855	13.415134	-1.935487	-0.344104	-2.929076	-0.083252	0.507568	-0.664551
13502		-0.981186	-7.056294	13.953675	-1.835767	-0.395232	-3.748978	-0.103271	0.524170	-0.656738
13503		-1.717332	-7.397154	14.294500	-1.793660	-0.470781	-4.542234	-0.125244	0.518311	-0.635498
13504		-2.321672	-7.290920	14.002873	-1.809934	-0.520203	-5.337665	-0.137451	0.522949	-0.641357
13505		-2.922974	-6.655592	12.662090	-1.844144	-0.555513	-6.054943	-0.171143	0.517578	-0.628418
13506		-3.129603	-5.877880	10.696091	-1.860992	-0.556485	-6.665806	-0.199951	0.514160	-0.627197
13507		-2.799896	-4.577443	8.973222	-1.904534	-0.467787	-7.078618	-0.224365	0.510498	-0.614746
13508		-2.531333	-3.939616	8.065580	-2.024185	-0.385568	-7.319879	-0.257568	0.495850	-0.606934
13509		-2.251771	-3.957015	7.693798	-2.224330	-0.286936	-7.387852	-0.283936	0.481201	-0.596436
13510		-2.508136	-5.153405	8.315205	-2.445452	-0.188493	-7.356389	-0.310059	0.466553	-0.588623
13511		-2.372542	-6.704793	9.796596	-2.640436	-0.124200	-7.312328	-0.333984	0.460449	-0.584717
13512		-1.349268	-8.550709	11.775393	-2.798975	-0.161402	-7.243642	-0.357666	0.443604	-0.571045
13513		-0.626145	-9.193927	12.483632	-2.946443	-0.238669	-7.141365	-0.376709	0.428711	-0.552002
13514		0.128689	-9.839510	12.225749	-3.090840	-0.348175	-6.935645	-0.405518	0.422852	-0.556396
13515		1.475279	-10.145529	10.168944	-3.089842	-0.428678	-6.680285	-0.424316	0.403320	-0.537109
13516		2.938359	-8.984655	8.306428	-2.922073	-0.417030	-6.285786	-0.443359	0.390625	-0.532715
13517		3.876625	-8.493107	7.105743	-2.574592	-0.282908	-5.810764	-0.462158	0.371338	-0.516113
13518		4.152046	-8.308048	6.956431	-2.201966	-0.080692	-5.412490	-0.473389	0.351562	-0.517090
13519		4.052554	-8.574458	7.810545	-1.940405	0.105490	-5.206969	-0.472656	0.333496	-0.515625
13520		3.186473	-9.198050	8.078521	-1.630409	0.272784	-5.145699	-0.489014	0.322754	-0.517090
13521		2.097310	-8.919212	7.696636	-1.190896	0.450187	-5.126786	-0.487793	0.295898	-0.526367
13522		2.406843	-7.455756	7.349456	-0.818343	0.666883	-5.044923	-0.496582	0.273682	-0.524414
13523		3.127816	-6.365326	7.253713	-0.497487	0.825012	-4.836000	-0.490723	0.244385	-0.524902
13524		4.156591	-5.158558	7.562160	-0.451510	0.857622	-4.557640	-0.492188	0.226562	-0.531982
13525		4.823780	-4.701010	7.945786	-0.622609	0.833389	-4.301804	-0.490967	0.201660	-0.541504
13526		4.914044	-4.085625	8.235104	-0.931239	0.788940	-4.109125	-0.492920	0.183838	-0.534180
13527		5.277186	-2.965781	8.465566	-1.261039	0.718741	-3.907296	-0.480225	0.167969	-0.530518
13528		5.642743	-2.303437	7.885598	-1.509004	0.700806	-3.624584	-0.486816	0.156738	-0.546631
13529		5.872385	-3.257117	7.868388	-1.611421	0.726551	-3.282356	-0.474365	0.143066	-0.537109
13530		6.480840	-4.265968	9.341158	-1.613125	0.732267	-2.956918	-0.478516	0.140625	-0.556885
13531		6.653832	-4.681521	10.157438	-1.478445	0.712614	-2.628432	-0.468750	0.133789	-0.556641
13532		5.728752	-5.315237	10.379626	-1.254883	0.707648	-2.274200	-0.463623	0.126709	-0.556152
13533		4.482923	-6.087767	10.291999	-0.889606	0.731102	-1.935618	-0.456055	0.124268	-0.562012
13534		3.887183	-5.463979	10.095708	-0.455672	0.774966	-1.577018	-0.455566	0.117432	-0.572998
13535		3.722639	-5.464058	9.604328	0.003815	0.837143	-1.224529	-0.447998	0.112549	-0.581299
13536		3.334009	-5.239569	10.025295	0.385859	0.823218	-0.944526	-0.443115	0.105713	-0.578125
13537		3.033120	-4.987228	10.998501	0.565341	0.670055	-0.724033	-0.442383	0.090088	-0.576660
13538		2.916087	-4.309752	11.573889	0.575067	0.386621	-0.531008	-0.439941	0.092285	-0.585693
13539		2.915145	-3.362938	12.098723	0.434304	0.021362	-0.299073	-0.430176	0.087402	-0.579834
13540		3.260402	-3.087795	12.511708	0.237084	-0.380707	-0.074005	-0.442139	0.085449	-0.584961
13541		3.588987	-2.124029	12.133432	0.053597	-0.737764	0.183106	-0.434814	0.080811	-0.579102
13542		3.637578	-1.733100	11.882474	-0.051880	-1.004034	0.479510	-0.449707	0.088135	-0.576416
13543		3.327683	-1.916061	11.827737	0.012398	-1.174936	0.760657	-0.454834	0.090576	-0.562012
13544		3.174318	-1.849597	10.811245	0.251391	-1.248374	1.034558	-0.464844	0.097656	-0.559570
13545		3.197513	-1.952207	10.409678	0.529679	-1.284809	1.301594	-0.471924	0.093506	-0.553223
13546		3.120020	-1.837822	10.407343	0.859088	-1.364165	1.609456	-0.479736	0.102783	-0.542236
13547		3.228393	-1.168779	9.834747	1.193465	-1.468704	1.960052	-0.487061	0.100830	-0.539062
13548		2.897730	-0.146131	9.664024	1.564666	-1.571342	2.345187	-0.504639	0.112793	-0.528076
13549		1.758766	0.449240	10.266171	1.950189	-1.693635	2.745982	-0.502441	0.110596	-0.510742
13550		0.748423	0.822283	10.199205	2.303875	-1.854469	3.152330	-0.524902	0.122559	-0.505371
13551		0.159193	1.099516	9.013463	2.488182	-2.045444	3.525878	-0.530273	0.127197	-0.488281
13552		0.020536	1.535826	7.943130	2.421445	-2.194637	3.837992	-0.545166	0.138916	-0.483154
13553		-0.035445	1.337603	7.776552	2.003124	-2.338663	4.066908	-0.553223	0.152832	-0.466797
13554		0.412686	0.864720	8.296232	1.425511	-2.510525	4.100085	-0.573730	0.173828	-0.450928
13555		0.644941	0.805916	8.882029	0.800403	-2.761925	3.947841	-0.584717	0.194580	-0.423584
13556		1.789030	1.083120	8.340640	0.199527	-2.874828	3.690866	-0.598145	0.215332	-0.407715
13557		2.036878	1.603611	8.513056	-0.270866	-2.889300	3.386206	-0.604248	0.242432	-0.398193
13558		1.668493	1.391464	8.361845	-0.531809	-2.889852	3.090711	-0.612549	0.263184	-0.376709
13559		1.266727	1.396052	7.451113	-0.575870	-2.981783	2.848259	-0.618896	0.283691	-0.343994
13560		1.020887	1.287710	6.650924	-0.546493	-3.026791	2.684780	-0.636963	0.306885	-0.331055
13561		0.592469	0.936353	6.744694	-0.444062	-3.070856	2.685735	-0.635986	0.324951	-0.303711
13562		0.394195	-0.306192	6.762446	-0.121316	-3.141626	2.668761	-0.644531	0.345459	-0.279541
13563		0.624103	-1.899635	6.950534	0.168622	-3.205908	2.581207	-0.645508	0.361328	-0.257812
13564		1.264274	-2.852997	6.780232	0.508153	-3.255499	2.431086	-0.651367	0.375244	-0.232910
13565		2.235119	-3.164618	6.350096	0.885835	-3.288309	2.291268	-0.649902	0.391113	-0.219971
13566		3.338419	-3.628611	5.747561	1.265807	-3.301093	2.147065	-0.658447	0.409424	-0.195312
13567		4.728562	-3.362826	4.931854	1.679353	-3.270771	2.025753	-0.654297	0.416016	-0.176025
13568		6.054839	-2.079648	3.664757	2.077070	-3.167202	1.968152	-0.657471	0.429688	-0.162842
13569		6.596587	-0.813690	2.821921	2.411271	-3.012324	2.044077	-0.652832	0.431885	-0.151611
13570		6.243897	-0.602989	2.193971	2.700651	-2.812431	2.226635	-0.660889	0.443604	-0.132324
13571		5.341447	-0.983372	1.892315	2.924606	-2.577247	2.457645	-0.654541	0.461426	-0.128174
13572		4.401587	-1.911666	2.048462	2.970767	-2.305616	2.654310	-0.653076	0.474854	-0.112061
13573		3.508324	-2.503621	3.259661	2.939097	-2.074421	2.797178	-0.641602	0.490234	-0.113770
13574		2.538690	-3.438720	4.537811	2.879799	-1.853128	2.874564	-0.639893	0.508057	-0.106689
13575		1.918034	-4.353394	5.536652	2.714936	-1.662572	2.853611	-0.628662	0.525635	-0.102539
13576		1.959073	-4.973852	5.908092	2.504514	-1.461316	2.724064	-0.621826	0.541016	-0.109863
13577		2.407391	-5.691523	5.182480	2.272923	-1.270937	2.551411	-0.612793	0.552002	-0.102295
13578		4.416335	-5.848186	4.820221	2.134230	-1.058818	2.300940	-0.603760	0.571777	-0.110107
13579		5.609779	-4.641111	4.253411	2.064785	-0.857577	2.074513	-0.591797	0.578125	-0.113770
13580		5.106915	-4.918192	3.185074	2.072789	-0.644325	1.927634	-0.592041	0.586914	-0.120117
13581		4.499801	-5.851643	2.190532	2.204971	-0.445381	1.784577	-0.577637	0.591064	-0.123779
13582		5.548612	-6.492955	2.766427	2.458661	-0.222023	1.588688	-0.568359	0.601807	-0.136475
13583		5.766735	-6.627445	4.438999	2.655890	-0.034143	1.342060	-0.565674	0.603760	-0.145264
13584		5.168948	-6.690813	4.786716	2.834429	0.132947	1.089710	-0.561035	0.610352	-0.154541
13585		4.550292	-6.542556	5.083580	2.932090	0.290882	0.795014	-0.555664	0.607910	-0.168945
13586		4.382776	-6.715524	5.695532	2.993128	0.426118	0.436037	-0.552734	0.605225	-0.191650
13587		4.480302	-6.826429	6.733039	3.026700	0.556396	-0.015259	-0.547363	0.596191	-0.199707
13588		4.794329	-6.290453	7.081056	3.028613	0.679235	-0.478192	-0.553711	0.587158	-0.227539
13589		5.315888	-5.589858	6.193708	3.053612	0.826301	-0.882761	-0.552734	0.573486	-0.246338
13590		5.349912	-4.840712	5.822430	3.130884	1.075037	-1.209322	-0.559326	0.560059	-0.262207
13591		4.721316	-3.613052	5.410265	3.088740	1.311565	-1.419146	-0.552979	0.535156	-0.286133
13592		4.253719	-3.475657	5.114154	2.958465	1.564305	-1.533595	-0.556641	0.519531	-0.304932
13593		3.592055	-4.179462	5.690728	2.904874	1.777755	-1.641180	-0.552979	0.496826	-0.326172
13594		3.557151	-3.695721	6.853320	2.835451	1.956490	-1.782529	-0.556885	0.485352	-0.353760
13595		3.943233	-3.474928	7.580272	2.691824	2.175471	-1.868559	-0.550537	0.453857	-0.368408
13596		3.868123	-3.095798	8.164680	2.567467	2.448250	-1.964513	-0.551758	0.437988	-0.390137
13597		4.088229	-3.211895	8.398859	2.318921	2.593407	-2.042527	-0.540527	0.410400	-0.414062
13598		3.957101	-2.519480	8.333774	1.971759	2.773662	-2.134657	-0.534668	0.394531	-0.435791
13599		3.713320	-1.746716	7.906399	1.551159	2.933887	-2.207330	-0.526123	0.369385	-0.454102
13600		3.293224	-1.262255	7.868053	1.043960	3.087436	-2.238229	-0.515381	0.359863	-0.482178
13601		2.838678	-0.722534	8.081264	0.488313	3.232215	-2.257686	-0.499268	0.332275	-0.506104
13602		2.280200	-0.555968	8.626860	-0.088316	3.335984	-2.204088	-0.491699	0.329590	-0.523438
13603		1.547186	-0.572732	9.175380	-0.628705	3.398557	-2.134851	-0.468994	0.315430	-0.537109
13604		0.508152	-1.100364	9.821964	-1.127323	3.419166	-2.029754	-0.456543	0.314697	-0.554688
13605		-0.402570	-1.957842	10.112634	-1.483260	3.366520	-1.901381	-0.432373	0.313965	-0.561035
13606		-1.049000	-2.864703	10.839767	-1.700902	3.268470	-1.783114	-0.419922	0.313477	-0.578613
13607		-1.248301	-3.656022	11.468158	-1.741714	3.129782	-1.692310	-0.402832	0.310547	-0.587402
13608		-1.075746	-4.329556	12.024820	-1.647283	2.954848	-1.639653	-0.385986	0.323242	-0.609131
13609		-0.579543	-4.652729	12.386926	-1.438979	2.775147	-1.667110	-0.369141	0.324951	-0.606689
13610		-0.182222	-4.306554	12.225054	-1.265396	2.634939	-1.756372	-0.356689	0.326660	-0.627441
13611		-0.040122	-4.208330	11.659566	-1.102309	2.530027	-1.941010	-0.339844	0.323730	-0.624756
13612		-0.239768	-4.009698	11.213446	-0.996640	2.508671	-2.183833	-0.327393	0.325439	-0.642578
13613		-0.701862	-4.279540	11.305843	-0.955254	2.540922	-2.471300	-0.312256	0.313721	-0.647705
13614		-1.206182	-4.369581	11.189989	-0.927221	2.575273	-2.758009	-0.300293	0.320068	-0.657227
13615		-1.984715	-4.530828	11.214788	-0.933903	2.619544	-2.987878	-0.282959	0.303711	-0.653320
13616		-2.578768	-4.618200	11.247536	-0.960421	2.622798	-3.154416	-0.275146	0.301025	-0.670654
13617		-2.973535	-4.186387	11.170990	-1.092613	2.531055	-3.282417	-0.265137	0.298340	-0.682129
13618		-2.887239	-4.044040	10.979556	-1.340780	2.376551	-3.360438	-0.245850	0.302246	-0.686035
13619		-2.636450	-4.539061	10.932368	-1.706070	2.164825	-3.434268	-0.240967	0.295410	-0.679688
13620		-2.543587	-4.400527	10.928144	-2.108179	1.876798	-3.488643	-0.226562	0.306152	-0.692627
13621		-2.306239	-4.656618	10.392189	-2.495031	1.620816	-3.496096	-0.219727	0.308105	-0.687256
13622		-1.934483	-5.269889	10.019275	-2.796426	1.417670	-3.443457	-0.215088	0.323486	-0.699951
13623		-1.320002	-5.746725	10.278741	-2.936816	1.261442	-3.341973	-0.208496	0.334717	-0.689697
13624		-0.361086	-5.978962	9.327822	-2.920395	1.173690	-3.187828	-0.206787	0.347900	-0.687988
13625		0.111336	-5.763579	9.129508	-2.861052	1.147549	-2.983322	-0.207275	0.356934	-0.680176
13626		-0.105075	-6.098963	8.932436	-2.774814	1.137431	-2.788166	-0.202637	0.372559	-0.692871
13627		-0.283272	-6.185308	8.777249	-2.729213	1.179009	-2.624684	-0.196045	0.379150	-0.676514
13628		-0.297278	-6.512053	8.730735	-2.764117	1.205522	-2.520342	-0.199219	0.395020	-0.671875
13629		-0.209826	-6.512380	8.973130	-2.775749	1.236231	-2.425537	-0.192383	0.408203	-0.673340
13630		0.053986	-6.594036	9.048721	-2.750373	1.230505	-2.345609	-0.193115	0.423828	-0.671631
13631		0.468119	-6.826400	8.824446	-2.649649	1.218484	-2.271400	-0.191162	0.432861	-0.669678
13632		0.989337	-7.242206	8.381298	-2.549688	1.157059	-2.205202	-0.187256	0.450684	-0.662598
13633		1.554969	-7.514355	8.228740	-2.481966	1.082856	-2.147018	-0.189941	0.455322	-0.657227
13634		2.108056	-7.980814	8.760662	-2.484631	0.946472	-2.099901	-0.192871	0.468750	-0.652344
13635		2.611703	-8.197741	9.756936	-2.544331	0.722537	-2.058507	-0.188477	0.477539	-0.647461
13636		2.835560	-8.143940	9.934757	-2.666408	0.525690	-1.981256	-0.191895	0.495605	-0.643311
13637		2.688185	-8.392929	9.586645	-2.674033	0.418873	-1.869286	-0.194824	0.504883	-0.629639
13638		2.849447	-8.604227	9.716973	-2.574454	0.414484	-1.756740	-0.195312	0.513916	-0.627441
13639		3.151285	-8.563147	9.381010	-2.346884	0.523586	-1.629696	-0.203369	0.525391	-0.610840
13640		3.122639	-7.855021	9.167847	-1.988084	0.698872	-1.457636	-0.203857	0.541260	-0.609375
13641		2.797580	-7.222309	9.508593	-1.557954	0.898188	-1.252772	-0.204102	0.539062	-0.597656
13642		2.779641	-6.628468	9.358727	-1.047912	1.128785	-1.020065	-0.199463	0.547852	-0.607178
13643		2.977891	-6.195178	9.085955	-0.517088	1.326766	-0.743874	-0.189697	0.540771	-0.598145
13644		3.010347	-5.482735	9.366378	-0.020790	1.430525	-0.403980	-0.187256	0.549561	-0.613281
13645		2.825863	-4.787166	9.373467	0.358585	1.420034	0.032807	-0.179688	0.542725	-0.613037
13646		2.395085	-4.288538	9.376985	0.658805	1.289380	0.505834	-0.169922	0.540039	-0.621582
13647		2.155028	-4.310484	9.673221	0.828562	1.064504	0.987255	-0.155029	0.534912	-0.627441
13648		1.856253	-4.920923	10.114796	0.921835	0.774776	1.445982	-0.147705	0.536865	-0.633545
13649		1.316865	-5.483970	9.734154	0.954456	0.480852	1.866186	-0.128418	0.536377	-0.631104
13650		0.537486	-6.023821	9.442601	0.984979	0.239187	2.228411	-0.118652	0.535889	-0.640137
13651		-0.364319	-7.301487	9.401394	1.055941	0.090983	2.494125	-0.108643	0.528809	-0.639648
13652		-1.413978	-8.109189	9.659638	1.271866	-0.033761	2.658559	-0.101074	0.528564	-0.654297
13653		-2.392244	-8.337354	9.882603	1.590223	-0.109868	2.732963	-0.088623	0.519043	-0.653809
13654		-3.266809	-8.302134	9.599293	1.959703	-0.169762	2.753771	-0.085938	0.514404	-0.665039
13655		-4.148105	-8.124259	9.354030	2.337773	-0.237859	2.732997	-0.075928	0.502930	-0.655762
13656		-4.931710	-7.484620	9.198559	2.699446	-0.343153	2.718712	-0.070312	0.491455	-0.677979
13657		-5.314907	-6.581587	8.998961	2.972047	-0.470766	2.768137	-0.064209	0.468750	-0.690430
13658		-5.236645	-5.663427	8.851243	3.157477	-0.619745	2.843503	-0.060791	0.446289	-0.691650
13659		-4.995043	-4.405543	8.832995	3.230741	-0.775210	2.940610	-0.052490	0.425537	-0.707275
13660		-4.861271	-3.756768	8.865622	3.302299	-0.931442	3.137299	-0.059082	0.410156	-0.714600
13661		-5.869519	-3.251506	9.262231	3.224678	-1.144518	3.320627	-0.048584	0.387451	-0.710205
13662		-7.135172	-2.980064	10.138747	3.036601	-1.397649	3.458929	-0.057373	0.376465	-0.723145
13663		-7.799893	-2.841418	11.151089	2.763820	-1.734326	3.489254	-0.061279	0.354004	-0.724121
13664		-7.923998	-2.728070	12.470854	2.404239	-2.074428	3.392716	-0.073242	0.347656	-0.726074
13665		-7.373164	-2.642421	13.489664	1.961107	-2.397354	3.197743	-0.082031	0.327881	-0.729980
13666		-6.850275	-2.203701	15.283971	1.635104	-2.668585	2.927241	-0.098633	0.321777	-0.729004
13667		-6.664062	-2.251513	14.476765	1.403147	-2.904529	2.620123	-0.115479	0.315674	-0.719482
13668		-6.484580	-1.934192	13.199714	1.269237	-3.107856	2.281918	-0.134521	0.311768	-0.721436
13669		-6.281832	-1.199664	12.753104	1.223075	-3.269228	2.045580	-0.156250	0.303711	-0.702881
13670		-6.337482	-0.685759	12.572157	1.125794	-3.414005	1.851971	-0.177979	0.302002	-0.708008
13671		-6.318320	-0.002527	12.425904	0.933330	-3.550201	1.726650	-0.204346	0.296387	-0.697998
13672		-6.282063	0.305589	11.895250	0.620693	-3.646524	1.569091	-0.226562	0.301514	-0.692139
13673		-6.065845	0.503721	12.120486	0.252550	-3.714043	1.381774	-0.258301	0.304932	-0.671387
13674		-5.326425	0.279023	12.323674	-0.163280	-3.774507	1.167946	-0.278076	0.310303	-0.668457
13675		-4.461531	-0.719987	12.904653	-0.502620	-3.851573	0.878201	-0.305176	0.315674	-0.645264
13676		-4.169428	-1.496689	13.296038	-0.743345	-3.943141	0.550117	-0.332520	0.327881	-0.636719
13677		-3.942870	-2.646169	13.818294	-0.891751	-4.106443	0.151073	-0.356934	0.324463	-0.607178
13678		-3.699746	-3.017281	13.781131	-0.935248	-4.272612	-0.298333	-0.386475	0.334473	-0.601318
13679		-3.729951	-2.677343	12.837524	-0.897867	-4.426960	-0.699676	-0.413574	0.333252	-0.574707
